id_usuario,data,quantLikes
1401426946632559,2017-07-18,3
1401426946632559,2017-08-05,2
1401426946632559,2017-08-11,1
1401426946632559,2017-09-21,1
1401426946632559,2017-09-28,1
1401426946632559,2017-09-30,1
1401426946632559,2017-10-03,1
1401426946632559,2017-10-10,2
1401426946632559,2017-12-05,1
1401426946632559,2017-12-06,1
1401426946632559,2017-12-07,2
1401426946632559,2017-12-08,2
1401426946632559,2017-12-09,1
1457411227699416,2015-06-25,1
1457411227699416,2015-08-20,151
1457411227699416,2015-08-24,1
1457411227699416,2015-08-25,2
1457411227699416,2015-08-26,1
1457411227699416,2015-09-03,1
1457411227699416,2015-09-10,19
1457411227699416,2015-09-11,26
1457411227699416,2015-09-12,15
1457411227699416,2015-09-13,13
1457411227699416,2015-09-14,15
1457411227699416,2015-09-15,2
1457411227699416,2015-09-16,12
1457411227699416,2015-09-17,14
1457411227699416,2015-09-18,3
1457411227699416,2015-09-20,1
1457411227699416,2015-09-21,7
1457411227699416,2015-09-22,4
1457411227699416,2015-09-23,4
1457411227699416,2015-09-24,1
1457411227699416,2015-09-25,10
1457411227699416,2015-09-26,6
1457411227699416,2015-09-27,1
1457411227699416,2015-09-28,2
1457411227699416,2015-09-30,1
1457411227699416,2015-10-01,9
1457411227699416,2015-10-03,8
1457411227699416,2015-10-05,13
1457411227699416,2015-10-07,18
1457411227699416,2015-10-09,1
1457411227699416,2015-10-11,3
1457411227699416,2015-10-12,2
1457411227699416,2015-10-13,1
1457411227699416,2015-10-15,2
1457411227699416,2015-10-20,1
1457411227699416,2015-10-21,4
1457411227699416,2015-10-23,2
1457411227699416,2015-10-24,11
1457411227699416,2015-10-25,1
1457411227699416,2015-10-26,2
1457411227699416,2015-10-27,10
1457411227699416,2015-10-28,3
1457411227699416,2015-10-29,2
1457411227699416,2015-11-04,21
1457411227699416,2015-11-06,3
1457411227699416,2015-11-07,1
1457411227699416,2015-11-09,1
1457411227699416,2015-11-10,1
1457411227699416,2015-11-11,1
1457411227699416,2015-11-15,4
1457411227699416,2015-11-16,1
1457411227699416,2015-11-17,3
1457411227699416,2015-11-18,1
1457411227699416,2015-11-19,2
1457411227699416,2015-11-20,1
1457411227699416,2015-11-21,3
1457411227699416,2015-11-23,1
1457411227699416,2015-11-24,2
1457411227699416,2015-11-25,5
1457411227699416,2015-11-27,2
1457411227699416,2015-11-29,1
1457411227699416,2015-11-30,1
1457411227699416,2015-12-01,2
1457411227699416,2015-12-02,3
1457411227699416,2015-12-03,2
1457411227699416,2015-12-04,1
1457411227699416,2015-12-08,1
1457411227699416,2015-12-12,1
1457411227699416,2015-12-13,1
1457411227699416,2015-12-16,1
1457411227699416,2015-12-19,1
1457411227699416,2015-12-27,4
1457411227699416,2015-12-28,2
1457411227699416,2015-12-31,1
1457411227699416,2016-01-02,1
1457411227699416,2016-01-05,1
1457411227699416,2016-01-06,1
1457411227699416,2016-01-07,1
1457411227699416,2016-01-08,1
1457411227699416,2016-01-09,2
1457411227699416,2016-01-10,4
1457411227699416,2016-01-11,2
1457411227699416,2016-01-12,3
1457411227699416,2016-01-13,5
1457411227699416,2016-01-14,4
1457411227699416,2016-01-15,1
1457411227699416,2016-01-16,1
1457411227699416,2016-01-17,4
1457411227699416,2016-01-18,17
1457411227699416,2016-01-19,6
1457411227699416,2016-01-20,5
1457411227699416,2016-01-21,6
1457411227699416,2016-01-22,3
1457411227699416,2016-01-23,4
1457411227699416,2016-01-25,7
1457411227699416,2016-01-26,4
1457411227699416,2016-01-28,5
1457411227699416,2016-01-29,35
1457411227699416,2016-01-31,2
1457411227699416,2016-02-02,4
1457411227699416,2016-02-03,4
1457411227699416,2016-02-05,1
1457411227699416,2016-02-06,1
1457411227699416,2016-02-08,1
1457411227699416,2016-02-09,1
1457411227699416,2016-02-14,1
1457411227699416,2016-02-16,1
1457411227699416,2016-02-17,1
1457411227699416,2016-02-18,1
1457411227699416,2016-02-19,21
1457411227699416,2016-02-21,2
1457411227699416,2016-02-23,3
1457411227699416,2016-02-27,1
1457411227699416,2016-02-28,1
1457411227699416,2016-03-02,4
1457411227699416,2016-03-04,8
1457411227699416,2016-03-05,3
1457411227699416,2016-03-06,1
1457411227699416,2016-03-07,1
1457411227699416,2016-03-08,2
1457411227699416,2016-03-14,1
1457411227699416,2016-03-15,1
1457411227699416,2016-03-16,1
1457411227699416,2016-03-18,1
1457411227699416,2016-03-20,1
1457411227699416,2016-03-22,1
1457411227699416,2016-03-23,1
1457411227699416,2016-03-24,2
1457411227699416,2016-03-26,1
1457411227699416,2016-03-27,2
1457411227699416,2016-03-29,1
1457411227699416,2016-03-30,3
1457411227699416,2016-04-01,6
1457411227699416,2016-04-03,1
1457411227699416,2016-04-06,1
1457411227699416,2016-04-07,1
1457411227699416,2016-04-09,1
1457411227699416,2016-04-10,1
1457411227699416,2016-04-11,1
1457411227699416,2016-04-12,1
1457411227699416,2016-04-13,1
1457411227699416,2016-04-14,1
1457411227699416,2016-04-15,2
1457411227699416,2016-04-17,1
1457411227699416,2016-04-20,1
1457411227699416,2016-04-21,2
1457411227699416,2016-04-23,10
1457411227699416,2016-04-26,2
1457411227699416,2016-05-02,2
1457411227699416,2016-05-05,1
1457411227699416,2016-05-06,6
1457411227699416,2016-05-09,2
1457411227699416,2016-05-10,21
1457411227699416,2016-05-11,2
1457411227699416,2016-05-12,1
1457411227699416,2016-05-14,1
1457411227699416,2016-05-15,1
1457411227699416,2016-05-16,2
1457411227699416,2016-05-21,1
1457411227699416,2016-05-23,1
1457411227699416,2016-05-24,1
1457411227699416,2016-05-27,1
1457411227699416,2016-05-28,2
1457411227699416,2016-05-29,3
1457411227699416,2016-05-31,1
1457411227699416,2016-06-01,1
1457411227699416,2016-06-03,1
1457411227699416,2016-06-10,1
1457411227699416,2016-06-11,3
1457411227699416,2016-06-12,1
1457411227699416,2016-06-16,1
1457411227699416,2016-06-21,1
1457411227699416,2016-06-23,3
1457411227699416,2016-06-24,2
1457411227699416,2016-06-28,2
1457411227699416,2016-06-29,2
1457411227699416,2016-07-01,2
1457411227699416,2016-07-03,1
1457411227699416,2016-07-04,3
1457411227699416,2016-07-05,2
1457411227699416,2016-07-06,1
1457411227699416,2016-07-09,1
1457411227699416,2016-07-11,2
1457411227699416,2016-07-12,1
1457411227699416,2016-07-15,1
1457411227699416,2016-07-20,1
1457411227699416,2016-07-21,1
1457411227699416,2016-08-07,2
1457411227699416,2016-08-12,1
1457411227699416,2016-08-13,1
1457411227699416,2016-08-15,7
1457411227699416,2016-08-22,1
1457411227699416,2016-08-29,1
1457411227699416,2016-09-01,1
1457411227699416,2016-09-02,1
1457411227699416,2016-09-03,2
1457411227699416,2016-09-11,1
1457411227699416,2016-09-20,1
1457411227699416,2016-10-09,1
1457411227699416,2016-10-10,1
1457411227699416,2016-10-11,1
1457411227699416,2016-10-15,1
1457411227699416,2016-10-19,1
1457411227699416,2016-10-21,1
1457411227699416,2016-10-23,1
1457411227699416,2016-10-24,2
1457411227699416,2016-10-25,1
1457411227699416,2016-10-30,5
1457411227699416,2016-11-01,1
1457411227699416,2016-11-02,1
1457411227699416,2016-11-06,2
1457411227699416,2016-11-09,2
1457411227699416,2016-11-13,1
1457411227699416,2016-11-14,1
1457411227699416,2016-11-17,1
1457411227699416,2016-11-30,1
1457411227699416,2016-12-05,1
1457411227699416,2016-12-07,1
1457411227699416,2016-12-17,1
1457411227699416,2016-12-19,2
1457411227699416,2016-12-23,1
1457411227699416,2016-12-26,1
1457411227699416,2016-12-29,1
1457411227699416,2016-12-30,1
1457411227699416,2016-12-31,1
1457411227699416,2017-01-03,1
1457411227699416,2017-01-04,1
1457411227699416,2017-01-08,1
1457411227699416,2017-01-11,1
1457411227699416,2017-01-13,1
1457411227699416,2017-01-18,6
1457411227699416,2017-01-21,2
1457411227699416,2017-01-22,1
1457411227699416,2017-01-25,1
1457411227699416,2017-01-26,1
1457411227699416,2017-01-29,2
1457411227699416,2017-01-30,1
1457411227699416,2017-01-31,1
1457411227699416,2017-02-07,2
1457411227699416,2017-02-11,1
1457411227699416,2017-02-12,2
1457411227699416,2017-02-13,1
1457411227699416,2017-02-14,2
1457411227699416,2017-02-18,3
1457411227699416,2017-02-21,1
1457411227699416,2017-02-22,1
1457411227699416,2017-02-25,2
1457411227699416,2017-02-27,1
1457411227699416,2017-02-28,2
1457411227699416,2017-03-03,1
1457411227699416,2017-03-05,1
1457411227699416,2017-03-07,4
1457411227699416,2017-03-08,2
1457411227699416,2017-03-09,2
1457411227699416,2017-03-10,1
1457411227699416,2017-03-11,3
1457411227699416,2017-03-12,2
1457411227699416,2017-03-13,1
1457411227699416,2017-03-14,3
1457411227699416,2017-03-16,1
1457411227699416,2017-03-17,1
1457411227699416,2017-03-18,2
1457411227699416,2017-03-19,4
1457411227699416,2017-03-20,4
1457411227699416,2017-03-21,1
1457411227699416,2017-03-22,1
1457411227699416,2017-03-23,1
1457411227699416,2017-03-25,1
1457411227699416,2017-03-26,2
1457411227699416,2017-03-29,2
1457411227699416,2017-03-31,1
1457411227699416,2017-04-01,2
1457411227699416,2017-04-02,1
1457411227699416,2017-04-04,1
1457411227699416,2017-04-05,1
1457411227699416,2017-04-09,3
1457411227699416,2017-04-12,1
1457411227699416,2017-04-13,2
1457411227699416,2017-04-14,2
1457411227699416,2017-04-17,1
1457411227699416,2017-04-18,3
1457411227699416,2017-04-19,1
1457411227699416,2017-04-21,2
1457411227699416,2017-04-22,1
1457411227699416,2017-04-23,1
1457411227699416,2017-04-24,1
1457411227699416,2017-04-27,1
1457411227699416,2017-04-28,3
1457411227699416,2017-04-30,1
1457411227699416,2017-05-02,1
1457411227699416,2017-05-03,1
1457411227699416,2017-05-04,2
1457411227699416,2017-05-06,2
1457411227699416,2017-05-07,1
1457411227699416,2017-05-11,1
1457411227699416,2017-05-12,2
1457411227699416,2017-05-13,1
1457411227699416,2017-05-15,4
1457411227699416,2017-05-18,5
1457411227699416,2017-05-20,2
1457411227699416,2017-05-22,2
1457411227699416,2017-05-23,3
1457411227699416,2017-05-24,1
1457411227699416,2017-05-25,1
1457411227699416,2017-05-26,2
1457411227699416,2017-05-28,1
1457411227699416,2017-05-29,2
1457411227699416,2017-05-30,1
1457411227699416,2017-05-31,2
1457411227699416,2017-06-01,2
1457411227699416,2017-06-03,1
1457411227699416,2017-06-04,1
1457411227699416,2017-06-05,1
1457411227699416,2017-06-06,1
1457411227699416,2017-06-10,2
1457411227699416,2017-06-12,1
1457411227699416,2017-06-16,1
1457411227699416,2017-06-17,1
1457411227699416,2017-06-20,2
1457411227699416,2017-06-21,6
1457411227699416,2017-06-22,4
1457411227699416,2017-06-23,1
1457411227699416,2017-06-24,2
1457411227699416,2017-06-27,1
1457411227699416,2017-06-30,3
1457411227699416,2017-07-02,3
1457411227699416,2017-07-04,3
1457411227699416,2017-07-05,2
1457411227699416,2017-07-06,3
1457411227699416,2017-07-07,1
1457411227699416,2017-07-10,1
1457411227699416,2017-07-11,2
1457411227699416,2017-07-14,2
1457411227699416,2017-07-17,4
1457411227699416,2017-07-22,1
1457411227699416,2017-07-24,1
1457411227699416,2017-07-25,1
1457411227699416,2017-07-26,1
1457411227699416,2017-07-28,1
1457411227699416,2017-07-30,1
1457411227699416,2017-08-01,1
1457411227699416,2017-08-02,1
1457411227699416,2017-08-03,10
1457411227699416,2017-08-04,3
1457411227699416,2017-08-07,1
1457411227699416,2017-08-08,1
1457411227699416,2017-08-09,2
1457411227699416,2017-08-10,1
1457411227699416,2017-08-12,1
1457411227699416,2017-08-14,2
1457411227699416,2017-08-15,1
1457411227699416,2017-08-16,1
1457411227699416,2017-08-17,2
1457411227699416,2017-08-23,1
1457411227699416,2017-08-24,1
1457411227699416,2017-08-25,2
1457411227699416,2017-08-26,1
1457411227699416,2017-08-28,1
1457411227699416,2017-08-29,2
1457411227699416,2017-09-02,1
1457411227699416,2017-09-03,1
1457411227699416,2017-09-04,1
1457411227699416,2017-09-05,1
1457411227699416,2017-09-06,1
1457411227699416,2017-09-08,2
1457411227699416,2017-09-11,1
1457411227699416,2017-09-14,1
1457411227699416,2017-09-16,1
1457411227699416,2017-09-18,1
1457411227699416,2017-09-19,2
1457411227699416,2017-09-20,1
1457411227699416,2017-09-21,1
1457411227699416,2017-09-22,2
1457411227699416,2017-09-26,2
1457411227699416,2017-09-28,1
1457411227699416,2017-09-29,1
1457411227699416,2017-10-03,1
1457411227699416,2017-10-04,1
1457411227699416,2017-10-05,2
1457411227699416,2017-10-11,1
1457411227699416,2017-10-13,1
1457411227699416,2017-10-16,1
1457411227699416,2017-10-21,1
1457411227699416,2017-10-22,1
1457411227699416,2017-10-23,4
1457411227699416,2017-10-29,6
1457411227699416,2017-10-31,2
1457411227699416,2017-11-01,2
1457411227699416,2017-11-03,2
1457411227699416,2017-11-04,1
1457411227699416,2017-11-07,2
1457411227699416,2017-11-08,1
1474155432682501,2012-05-02,1
1474155432682501,2012-08-23,1
1474155432682501,2012-11-02,1
1474155432682501,2012-11-10,3
1474155432682501,2012-11-21,1
1474155432682501,2013-01-06,1
1474155432682501,2013-01-12,1
1474155432682501,2013-01-15,2
1474155432682501,2013-01-17,2
1474155432682501,2013-01-19,1
1474155432682501,2013-01-26,1
1474155432682501,2013-02-01,3
1474155432682501,2013-02-02,1
1474155432682501,2013-02-26,1
1474155432682501,2013-02-28,2
1474155432682501,2013-03-13,1
1474155432682501,2013-03-22,1
1474155432682501,2013-03-27,7
1474155432682501,2013-04-01,1
1474155432682501,2013-04-11,1
1474155432682501,2013-04-12,3
1474155432682501,2013-04-23,3
1474155432682501,2013-04-30,2
1474155432682501,2013-05-02,2
1474155432682501,2013-05-08,7
1474155432682501,2013-05-09,2
1474155432682501,2013-05-13,15
1474155432682501,2013-05-19,1
1474155432682501,2013-05-21,3
1474155432682501,2013-06-02,1
1474155432682501,2013-06-03,2
1474155432682501,2013-06-04,7
1474155432682501,2013-06-07,30
1474155432682501,2013-06-11,15
1474155432682501,2013-06-14,2
1474155432682501,2013-06-28,2
1474155432682501,2013-07-04,2
1474155432682501,2013-07-23,1
1474155432682501,2013-09-29,19
1474155432682501,2013-09-30,3
1474155432682501,2013-10-01,1
1474155432682501,2013-10-03,3
1474155432682501,2013-10-06,17
1474155432682501,2013-10-09,3
1474155432682501,2013-10-10,1
1474155432682501,2013-10-15,1
1474155432682501,2013-10-17,2
1474155432682501,2013-10-26,1
1474155432682501,2013-10-31,1
1474155432682501,2013-11-01,14
1474155432682501,2013-11-03,1
1474155432682501,2013-11-05,1
1474155432682501,2013-11-13,1
1474155432682501,2013-11-15,1
1474155432682501,2013-11-16,5
1474155432682501,2013-11-18,1
1474155432682501,2013-11-19,4
1474155432682501,2013-11-23,1
1474155432682501,2013-11-26,1
1474155432682501,2013-12-01,1
1474155432682501,2013-12-06,2
1474155432682501,2013-12-08,1
1474155432682501,2013-12-27,1
1474155432682501,2013-12-29,1
1474155432682501,2014-01-02,1
1474155432682501,2014-01-08,1
1474155432682501,2014-01-10,3
1474155432682501,2014-01-12,1
1474155432682501,2014-01-15,1
1474155432682501,2014-01-17,1
1474155432682501,2014-01-22,3
1474155432682501,2014-01-24,1
1474155432682501,2014-01-25,1
1474155432682501,2014-01-26,1
1474155432682501,2014-01-28,1
1474155432682501,2014-01-29,3
1474155432682501,2014-01-30,1
1474155432682501,2014-02-03,4
1474155432682501,2014-02-04,5
1474155432682501,2014-02-07,8
1474155432682501,2014-02-09,2
1474155432682501,2014-02-11,1
1474155432682501,2014-02-13,3
1474155432682501,2014-02-14,2
1474155432682501,2014-02-15,1
1474155432682501,2014-02-16,1
1474155432682501,2014-02-17,4
1474155432682501,2014-02-18,3
1474155432682501,2014-02-19,1
1474155432682501,2014-02-20,4
1474155432682501,2014-02-21,2
1474155432682501,2014-02-23,5
1474155432682501,2014-02-25,1
1474155432682501,2014-02-26,3
1474155432682501,2014-02-27,1
1474155432682501,2014-02-28,3
1474155432682501,2014-03-03,7
1474155432682501,2014-03-04,6
1474155432682501,2014-03-05,7
1474155432682501,2014-03-06,2
1474155432682501,2014-03-07,2
1474155432682501,2014-03-08,3
1474155432682501,2014-03-10,4
1474155432682501,2014-03-11,4
1474155432682501,2014-03-12,1
1474155432682501,2014-03-13,2
1474155432682501,2014-03-15,1
1474155432682501,2014-03-17,4
1474155432682501,2014-03-20,3
1474155432682501,2014-03-21,41
1474155432682501,2014-03-22,2
1474155432682501,2014-03-23,15
1474155432682501,2014-03-24,13
1474155432682501,2014-03-25,6
1474155432682501,2014-03-26,7
1474155432682501,2014-03-27,5
1474155432682501,2014-03-30,9
1474155432682501,2014-03-31,1
1474155432682501,2014-04-03,10
1474155432682501,2014-04-06,6
1474155432682501,2014-04-07,4
1474155432682501,2014-04-10,9
1474155432682501,2014-04-13,6
1474155432682501,2014-04-14,30
1474155432682501,2014-04-15,4
1474155432682501,2014-04-21,1
1474155432682501,2014-04-22,8
1474155432682501,2014-04-23,12
1474155432682501,2014-04-24,1
1474155432682501,2014-04-25,1
1474155432682501,2014-04-28,14
1474155432682501,2014-04-30,3
1474155432682501,2014-05-02,2
1474155432682501,2014-05-04,14
1474155432682501,2014-05-05,5
1474155432682501,2014-05-08,9
1474155432682501,2014-05-09,7
1474155432682501,2014-05-10,5
1474155432682501,2014-05-12,8
1474155432682501,2014-05-14,1
1474155432682501,2014-05-15,6
1474155432682501,2014-05-17,2
1474155432682501,2014-05-19,12
1474155432682501,2014-05-20,1
1474155432682501,2014-05-21,18
1474155432682501,2014-05-23,6
1474155432682501,2014-05-26,1
1474155432682501,2014-05-27,16
1474155432682501,2014-05-28,1
1474155432682501,2014-05-31,15
1474155432682501,2014-06-02,4
1474155432682501,2014-06-05,6
1474155432682501,2014-06-07,3
1474155432682501,2014-06-09,2
1474155432682501,2014-06-10,24
1474155432682501,2014-06-11,1
1474155432682501,2014-06-12,4
1474155432682501,2014-06-13,1
1474155432682501,2014-06-23,1
1474155432682501,2014-07-01,2
1474155432682501,2014-07-02,1
1474155432682501,2014-07-03,6
1474155432682501,2014-07-04,1
1474155432682501,2014-07-05,19
1474155432682501,2014-07-06,2
1474155432682501,2014-07-07,6
1474155432682501,2014-07-08,3
1474155432682501,2014-07-11,10
1474155432682501,2014-07-13,2
1474155432682501,2014-07-14,1
1474155432682501,2014-07-19,1
1474155432682501,2014-07-20,5
1474155432682501,2014-07-22,1
1474155432682501,2014-07-25,8
1474155432682501,2014-07-26,2
1474155432682501,2014-07-27,1
1474155432682501,2014-07-29,1
1474155432682501,2014-07-30,4
1474155432682501,2014-08-05,3
1474155432682501,2014-08-06,2
1474155432682501,2014-08-11,2
1474155432682501,2014-08-12,1
1474155432682501,2014-08-14,2
1474155432682501,2014-08-15,1
1474155432682501,2014-08-17,4
1474155432682501,2014-08-18,2
1474155432682501,2014-08-22,1
1474155432682501,2014-08-23,3
1474155432682501,2014-08-24,1
1474155432682501,2014-08-26,1
1474155432682501,2014-08-28,1
1474155432682501,2014-08-29,1
1474155432682501,2014-08-30,2
1474155432682501,2014-09-01,4
1474155432682501,2014-09-05,4
1474155432682501,2014-09-06,1
1474155432682501,2014-09-07,1
1474155432682501,2014-09-12,5
1474155432682501,2014-09-14,1
1474155432682501,2014-09-15,1
1474155432682501,2014-09-16,7
1474155432682501,2014-09-18,2
1474155432682501,2014-09-25,1
1474155432682501,2014-09-28,1
1474155432682501,2014-09-29,3
1474155432682501,2014-10-02,1
1474155432682501,2014-10-03,6
1474155432682501,2014-10-04,4
1474155432682501,2014-10-05,1
1474155432682501,2014-10-07,1
1474155432682501,2014-10-09,5
1474155432682501,2014-10-10,1
1474155432682501,2014-10-11,5
1474155432682501,2014-10-14,1
1474155432682501,2014-10-15,1
1474155432682501,2014-10-16,2
1474155432682501,2014-10-18,1
1474155432682501,2014-10-19,4
1474155432682501,2014-10-20,2
1474155432682501,2014-10-21,2
1474155432682501,2014-10-23,4
1474155432682501,2014-10-27,2
1474155432682501,2014-10-28,4
1474155432682501,2014-10-30,2
1474155432682501,2014-10-31,3
1474155432682501,2014-11-03,3
1474155432682501,2014-11-04,1
1474155432682501,2014-11-06,3
1474155432682501,2014-11-10,8
1474155432682501,2014-11-11,2
1474155432682501,2014-11-18,2
1474155432682501,2014-11-19,1
1474155432682501,2014-11-20,2
1474155432682501,2014-11-21,1
1474155432682501,2014-11-22,5
1474155432682501,2014-11-23,1
1474155432682501,2014-11-24,1
1474155432682501,2014-11-25,3
1474155432682501,2014-11-26,2
1474155432682501,2014-11-27,9
1474155432682501,2014-11-28,6
1474155432682501,2014-11-29,2
1474155432682501,2014-11-30,1
1474155432682501,2014-12-02,1
1474155432682501,2014-12-03,4
1474155432682501,2014-12-04,7
1474155432682501,2014-12-05,5
1474155432682501,2014-12-06,2
1474155432682501,2014-12-07,2
1474155432682501,2014-12-08,5
1474155432682501,2014-12-09,1
1474155432682501,2014-12-10,2
1474155432682501,2014-12-11,1
1474155432682501,2014-12-14,1
1474155432682501,2014-12-15,2
1474155432682501,2014-12-16,2
1474155432682501,2014-12-17,1
1474155432682501,2014-12-20,2
1474155432682501,2014-12-22,1
1474155432682501,2015-01-01,1
1474155432682501,2015-01-05,1
1474155432682501,2015-01-06,2
1474155432682501,2015-01-07,1
1474155432682501,2015-01-08,1
1474155432682501,2015-01-09,5
1474155432682501,2015-01-10,3
1474155432682501,2015-01-18,2
1474155432682501,2015-01-21,1
1474155432682501,2015-01-26,1
1474155432682501,2015-01-27,1
1474155432682501,2015-01-29,3
1474155432682501,2015-01-30,9
1474155432682501,2015-01-31,9
1474155432682501,2015-02-02,3
1474155432682501,2015-02-07,3
1474155432682501,2015-02-10,3
1474155432682501,2015-02-12,2
1474155432682501,2015-02-14,28
1474155432682501,2015-02-16,4
1474155432682501,2015-02-18,1
1474155432682501,2015-02-19,3
1474155432682501,2015-02-20,2
1474155432682501,2015-02-21,1
1474155432682501,2015-02-22,2
1474155432682501,2015-02-23,4
1474155432682501,2015-02-24,2
1474155432682501,2015-02-25,3
1474155432682501,2015-02-26,1
1474155432682501,2015-02-27,4
1474155432682501,2015-02-28,1
1474155432682501,2015-03-01,1
1474155432682501,2015-03-04,3
1474155432682501,2015-03-05,1
1474155432682501,2015-03-07,2
1474155432682501,2015-03-09,6
1474155432682501,2015-03-10,1
1474155432682501,2015-03-11,2
1474155432682501,2015-03-12,11
1474155432682501,2015-03-16,2
1474155432682501,2015-03-18,4
1474155432682501,2015-03-19,1
1474155432682501,2015-03-20,2
1474155432682501,2015-03-23,1
1474155432682501,2015-03-24,2
1474155432682501,2015-03-26,5
1474155432682501,2015-03-30,2
1474155432682501,2015-04-01,1
1474155432682501,2015-04-07,1
1474155432682501,2015-04-12,1
1474155432682501,2015-04-13,2
1474155432682501,2015-04-20,1
1474155432682501,2015-04-21,4
1474155432682501,2015-04-22,3
1474155432682501,2015-04-30,1
1474155432682501,2015-05-01,4
1474155432682501,2015-05-02,2
1474155432682501,2015-05-03,1
1474155432682501,2015-05-05,2
1474155432682501,2015-05-06,3
1474155432682501,2015-05-07,1
1474155432682501,2015-05-09,5
1474155432682501,2015-05-10,1
1474155432682501,2015-05-14,1
1474155432682501,2015-05-16,1
1474155432682501,2015-05-18,5
1474155432682501,2015-05-20,2
1474155432682501,2015-05-23,2
1474155432682501,2015-05-24,1
1474155432682501,2015-05-28,2
1474155432682501,2015-05-29,1
1474155432682501,2015-05-31,1
1474155432682501,2015-06-02,2
1474155432682501,2015-06-04,3
1474155432682501,2015-06-05,1
1474155432682501,2015-06-07,4
1474155432682501,2015-06-08,2
1474155432682501,2015-06-09,1
1474155432682501,2015-06-10,1
1474155432682501,2015-06-11,2
1474155432682501,2015-06-14,1
1474155432682501,2015-06-16,1
1474155432682501,2015-06-17,1
1474155432682501,2015-06-21,2
1474155432682501,2015-06-22,2
1474155432682501,2015-06-26,2
1474155432682501,2015-06-30,2
1474155432682501,2015-07-08,2
1474155432682501,2015-07-14,1
1474155432682501,2015-07-15,1
1474155432682501,2015-07-17,2
1474155432682501,2015-07-18,1
1474155432682501,2015-07-22,1
1474155432682501,2015-07-23,1
1474155432682501,2015-07-28,1
1474155432682501,2015-07-30,1
1474155432682501,2015-07-31,2
1474155432682501,2015-08-01,1
1474155432682501,2015-08-05,4
1474155432682501,2015-08-07,2
1474155432682501,2015-08-08,1
1474155432682501,2015-08-09,1
1474155432682501,2015-08-10,2
1474155432682501,2015-08-12,1
1474155432682501,2015-08-14,1
1474155432682501,2015-08-17,1
1474155432682501,2015-08-18,1
1474155432682501,2015-08-21,1
1474155432682501,2015-08-23,1
1474155432682501,2015-08-24,1
1474155432682501,2015-08-25,1
1474155432682501,2015-08-29,1
1474155432682501,2015-08-31,2
1474155432682501,2015-09-01,2
1474155432682501,2015-09-02,2
1474155432682501,2015-09-03,2
1474155432682501,2015-09-11,1
1474155432682501,2015-09-12,2
1474155432682501,2015-09-13,1
1474155432682501,2015-09-14,3
1474155432682501,2015-09-15,2
1474155432682501,2015-09-16,1
1474155432682501,2015-09-17,1
1474155432682501,2015-09-19,2
1474155432682501,2015-09-22,3
1474155432682501,2015-09-23,1
1474155432682501,2015-09-24,2
1474155432682501,2015-09-26,1
1474155432682501,2015-09-28,1
1474155432682501,2015-09-29,1
1474155432682501,2015-09-30,1
1474155432682501,2015-10-01,2
1474155432682501,2015-10-02,1
1474155432682501,2015-10-03,1
1474155432682501,2015-10-07,1
1474155432682501,2015-10-08,1
1474155432682501,2015-10-09,1
1474155432682501,2015-10-10,1
1474155432682501,2015-10-13,1
1474155432682501,2015-10-17,2
1474155432682501,2015-10-24,1
1474155432682501,2015-10-25,1
1474155432682501,2015-10-26,1
1474155432682501,2015-10-30,1
1474155432682501,2015-11-02,1
1474155432682501,2015-11-09,1
1474155432682501,2015-11-11,1
1474155432682501,2015-11-16,1
1474155432682501,2015-11-22,1
1474155432682501,2015-12-09,2
1474155432682501,2015-12-11,1
1474155432682501,2015-12-14,1
1474155432682501,2015-12-15,1
1474155432682501,2015-12-17,2
1474155432682501,2015-12-18,2
1474155432682501,2015-12-22,1
1474155432682501,2015-12-28,1
1474155432682501,2015-12-29,1
1474155432682501,2016-01-12,1
1474155432682501,2016-01-25,2
1474155432682501,2016-01-27,1
1474155432682501,2016-02-06,1
1474155432682501,2016-02-08,1
1474155432682501,2016-02-23,1
1474155432682501,2016-02-29,1
1474155432682501,2016-03-01,1
1474155432682501,2016-03-07,1
1474155432682501,2016-03-09,1
1474155432682501,2016-03-11,1
1474155432682501,2016-03-14,2
1474155432682501,2016-03-18,2
1474155432682501,2016-03-19,1
1474155432682501,2016-03-21,5
1474155432682501,2016-03-22,1
1474155432682501,2016-03-23,1
1474155432682501,2016-03-29,1
1474155432682501,2016-03-31,1
1474155432682501,2016-04-02,3
1474155432682501,2016-04-06,1
1474155432682501,2016-04-12,1
1474155432682501,2016-04-15,1
1474155432682501,2016-04-16,1
1474155432682501,2016-04-29,1
1474155432682501,2016-05-03,1
1474155432682501,2016-05-04,8
1474155432682501,2016-05-17,2
1474155432682501,2016-05-18,6
1474155432682501,2016-05-23,1
1474155432682501,2016-05-28,1
1474155432682501,2016-06-01,1
1474155432682501,2016-06-13,1
1474155432682501,2016-06-14,1
1474155432682501,2016-06-16,1
1474155432682501,2016-06-30,4
1474155432682501,2016-07-07,1
1474155432682501,2016-07-10,3
1474155432682501,2016-07-11,1
1474155432682501,2016-07-14,1
1474155432682501,2016-07-17,1
1474155432682501,2016-07-20,3
1474155432682501,2016-07-21,1
1474155432682501,2016-07-22,1
1474155432682501,2016-07-23,9
1474155432682501,2016-07-24,1
1474155432682501,2016-07-27,5
1474155432682501,2016-07-28,1
1474155432682501,2016-07-30,1
1474155432682501,2016-08-08,1
1474155432682501,2016-08-09,1
1474155432682501,2016-08-10,2
