_id,id_usuario,likeCreatedTime,data,mes,semana,quantLikes
5a19c9af4a87d200205fc4f9,523889937966576,2017-06-19 21:12:16,2017-06-19,2017-06,2017-06-19/2017-06-25,1
5a19c9af4a87d200205fc4fa,523889937966576,2017-06-17 17:51:39,2017-06-17,2017-06,2017-06-12/2017-06-18,1
5a19c9af4a87d200205fc4fb,523889937966576,2017-06-17 01:32:02,2017-06-17,2017-06,2017-06-12/2017-06-18,1
5a19c9af4a87d200205fc4fc,523889937966576,2017-06-16 14:40:38,2017-06-16,2017-06,2017-06-12/2017-06-18,1
5a19c9af4a87d200205fc4fd,523889937966576,2017-06-16 13:31:47,2017-06-16,2017-06,2017-06-12/2017-06-18,1
5a19c9af4a87d200205fc4fe,523889937966576,2017-06-12 18:22:57,2017-06-12,2017-06,2017-06-12/2017-06-18,1
5a19c9af4a87d200205fc4ff,523889937966576,2017-06-12 17:00:32,2017-06-12,2017-06,2017-06-12/2017-06-18,1
5a19c9af4a87d200205fc500,523889937966576,2017-06-10 04:36:46,2017-06-10,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc501,523889937966576,2017-06-08 23:43:02,2017-06-08,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc502,523889937966576,2017-06-08 04:08:27,2017-06-08,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc503,523889937966576,2017-06-08 04:07:43,2017-06-08,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc504,523889937966576,2017-06-08 00:04:41,2017-06-08,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc505,523889937966576,2017-06-07 23:34:41,2017-06-07,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc506,523889937966576,2017-06-07 23:13:30,2017-06-07,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc507,523889937966576,2017-06-07 01:32:46,2017-06-07,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc508,523889937966576,2017-06-05 23:38:39,2017-06-05,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc509,523889937966576,2017-06-05 13:12:28,2017-06-05,2017-06,2017-06-05/2017-06-11,1
5a19c9af4a87d200205fc50a,523889937966576,2017-06-04 03:01:49,2017-06-04,2017-06,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc50b,523889937966576,2017-06-01 00:59:53,2017-06-01,2017-06,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc50c,523889937966576,2017-05-31 22:21:44,2017-05-31,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc50d,523889937966576,2017-05-31 15:03:08,2017-05-31,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc50e,523889937966576,2017-05-30 22:52:03,2017-05-30,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc50f,523889937966576,2017-05-30 13:33:24,2017-05-30,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc510,523889937966576,2017-05-29 13:35:28,2017-05-29,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc511,523889937966576,2017-05-29 13:35:24,2017-05-29,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc512,523889937966576,2017-05-29 13:35:17,2017-05-29,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc513,523889937966576,2017-05-29 13:35:12,2017-05-29,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc514,523889937966576,2017-05-29 13:35:11,2017-05-29,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc515,523889937966576,2017-05-29 13:35:10,2017-05-29,2017-05,2017-05-29/2017-06-04,1
5a19c9af4a87d200205fc516,523889937966576,2017-05-28 21:46:56,2017-05-28,2017-05,2017-05-22/2017-05-28,1
5a19c9af4a87d200205fc517,523889937966576,2017-05-28 09:27:33,2017-05-28,2017-05,2017-05-22/2017-05-28,1
5a19c9af4a87d200205fc518,523889937966576,2017-05-22 12:38:49,2017-05-22,2017-05,2017-05-22/2017-05-28,1
5a19c9af4a87d200205fc519,523889937966576,2017-05-21 06:22:57,2017-05-21,2017-05,2017-05-15/2017-05-21,1
5a19c9af4a87d200205fc51a,523889937966576,2017-05-19 02:27:52,2017-05-19,2017-05,2017-05-15/2017-05-21,1
5a19c9af4a87d200205fc51b,523889937966576,2017-05-19 00:29:21,2017-05-19,2017-05,2017-05-15/2017-05-21,1
5a19c9af4a87d200205fc51c,523889937966576,2017-05-17 11:58:41,2017-05-17,2017-05,2017-05-15/2017-05-21,1
5a19c9af4a87d200205fc51d,523889937966576,2017-05-17 02:16:42,2017-05-17,2017-05,2017-05-15/2017-05-21,1
5a19c9af4a87d200205fc51e,523889937966576,2017-05-17 00:10:31,2017-05-17,2017-05,2017-05-15/2017-05-21,1
5a19c9af4a87d200205fc51f,523889937966576,2017-05-15 16:38:25,2017-05-15,2017-05,2017-05-15/2017-05-21,1
5a19c9af4a87d200205fc520,523889937966576,2017-05-12 12:59:04,2017-05-12,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc521,523889937966576,2017-05-12 12:58:54,2017-05-12,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc522,523889937966576,2017-05-11 15:23:54,2017-05-11,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc523,523889937966576,2017-05-11 14:53:42,2017-05-11,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc524,523889937966576,2017-05-11 01:51:39,2017-05-11,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc525,523889937966576,2017-05-10 02:02:30,2017-05-10,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc526,523889937966576,2017-05-09 23:58:10,2017-05-09,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc527,523889937966576,2017-05-08 12:33:28,2017-05-08,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc528,523889937966576,2017-05-08 02:35:34,2017-05-08,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc529,523889937966576,2017-05-08 02:08:30,2017-05-08,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc52a,523889937966576,2017-05-08 01:26:34,2017-05-08,2017-05,2017-05-08/2017-05-14,1
5a19c9af4a87d200205fc52b,523889937966576,2017-05-07 11:09:59,2017-05-07,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc52c,523889937966576,2017-05-04 06:54:24,2017-05-04,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc52d,523889937966576,2017-05-03 19:36:54,2017-05-03,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc52e,523889937966576,2017-05-03 03:29:50,2017-05-03,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc52f,523889937966576,2017-05-03 03:25:57,2017-05-03,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc530,523889937966576,2017-05-02 19:32:26,2017-05-02,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc531,523889937966576,2017-05-02 19:32:26,2017-05-02,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc532,523889937966576,2017-05-02 03:51:35,2017-05-02,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc533,523889937966576,2017-05-02 03:47:08,2017-05-02,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc534,523889937966576,2017-05-02 02:42:14,2017-05-02,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc535,523889937966576,2017-05-02 01:23:36,2017-05-02,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc536,523889937966576,2017-05-01 08:45:39,2017-05-01,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc537,523889937966576,2017-05-01 01:31:56,2017-05-01,2017-05,2017-05-01/2017-05-07,1
5a19c9af4a87d200205fc538,523889937966576,2017-05-01 00:21:20,2017-05-01,2017-05,2017-05-01/2017-05-07,1
5a1b60ae24c3cc0020a64d7d,1791295990903518,2017-11-25 19:42:24,2017-11-25,2017-11,2017-11-20/2017-11-26,1
5a1b60ae24c3cc0020a64d7e,1791295990903518,2017-11-25 15:36:42,2017-11-25,2017-11,2017-11-20/2017-11-26,1
5a1b60ae24c3cc0020a64d7f,1791295990903518,2017-11-21 00:14:30,2017-11-21,2017-11,2017-11-20/2017-11-26,1
5a1b60ae24c3cc0020a64d80,1791295990903518,2017-11-20 18:30:53,2017-11-20,2017-11,2017-11-20/2017-11-26,1
5a1b60ae24c3cc0020a64d81,1791295990903518,2017-11-19 12:02:46,2017-11-19,2017-11,2017-11-13/2017-11-19,1
5a1b60ae24c3cc0020a64d82,1791295990903518,2017-11-08 10:51:28,2017-11-08,2017-11,2017-11-06/2017-11-12,1
5a1b60ae24c3cc0020a64d83,1791295990903518,2017-11-08 10:51:16,2017-11-08,2017-11,2017-11-06/2017-11-12,1
5a1b60ae24c3cc0020a64d84,1791295990903518,2017-11-08 10:51:01,2017-11-08,2017-11,2017-11-06/2017-11-12,1
5a1b60ae24c3cc0020a64d85,1791295990903518,2017-11-07 16:51:40,2017-11-07,2017-11,2017-11-06/2017-11-12,1
5a1b60ae24c3cc0020a64d86,1791295990903518,2017-11-06 16:47:56,2017-11-06,2017-11,2017-11-06/2017-11-12,1
5a1b60ae24c3cc0020a64d87,1791295990903518,2017-11-03 16:06:18,2017-11-03,2017-11,2017-10-30/2017-11-05,1
5a1b60ae24c3cc0020a64d88,1791295990903518,2017-11-01 17:33:47,2017-11-01,2017-11,2017-10-30/2017-11-05,1
5a1b60ae24c3cc0020a64d89,1791295990903518,2017-11-01 14:32:45,2017-11-01,2017-11,2017-10-30/2017-11-05,1
5a1b60ae24c3cc0020a64d8a,1791295990903518,2017-11-01 11:46:49,2017-11-01,2017-11,2017-10-30/2017-11-05,1
5a1b60ae24c3cc0020a64d8b,1791295990903518,2017-10-31 19:52:52,2017-10-31,2017-10,2017-10-30/2017-11-05,1
5a1b60ae24c3cc0020a64d8c,1791295990903518,2017-10-31 19:52:46,2017-10-31,2017-10,2017-10-30/2017-11-05,1
5a1b60ae24c3cc0020a64d8d,1791295990903518,2017-10-31 15:33:54,2017-10-31,2017-10,2017-10-30/2017-11-05,1
5a1b60ae24c3cc0020a64d8e,1791295990903518,2017-10-31 12:22:29,2017-10-31,2017-10,2017-10-30/2017-11-05,1
5a1b60ae24c3cc0020a64d8f,1791295990903518,2017-10-30 19:12:11,2017-10-30,2017-10,2017-10-30/2017-11-05,1
5a1b60ae24c3cc0020a64d90,1791295990903518,2017-10-28 16:05:10,2017-10-28,2017-10,2017-10-23/2017-10-29,1
5a1b60ae24c3cc0020a64d91,1791295990903518,2017-10-26 14:07:21,2017-10-26,2017-10,2017-10-23/2017-10-29,1
5a1b60ae24c3cc0020a64d92,1791295990903518,2017-10-23 12:41:16,2017-10-23,2017-10,2017-10-23/2017-10-29,1
5a1b60ae24c3cc0020a64d93,1791295990903518,2017-10-23 11:52:55,2017-10-23,2017-10,2017-10-23/2017-10-29,1
5a1b60ae24c3cc0020a64d94,1791295990903518,2017-10-23 10:22:07,2017-10-23,2017-10,2017-10-23/2017-10-29,1
5a1b60ae24c3cc0020a64d95,1791295990903518,2017-10-22 12:12:18,2017-10-22,2017-10,2017-10-16/2017-10-22,1
5a1b60ae24c3cc0020a64d96,1791295990903518,2017-10-21 23:50:01,2017-10-21,2017-10,2017-10-16/2017-10-22,1
5a1b60ae24c3cc0020a64d97,1791295990903518,2017-10-19 17:58:26,2017-10-19,2017-10,2017-10-16/2017-10-22,1
5a1b60ae24c3cc0020a64d98,1791295990903518,2017-10-19 01:48:34,2017-10-19,2017-10,2017-10-16/2017-10-22,1
5a1b60ae24c3cc0020a64d99,1791295990903518,2017-10-18 23:56:37,2017-10-18,2017-10,2017-10-16/2017-10-22,1
5a1b60ae24c3cc0020a64d9a,1791295990903518,2017-10-16 19:35:50,2017-10-16,2017-10,2017-10-16/2017-10-22,1
5a1b60ae24c3cc0020a64d9b,1791295990903518,2017-10-15 14:55:57,2017-10-15,2017-10,2017-10-09/2017-10-15,1
5a1b60ae24c3cc0020a64d9c,1791295990903518,2017-10-14 11:26:43,2017-10-14,2017-10,2017-10-09/2017-10-15,1
5a1b60ae24c3cc0020a64d9d,1791295990903518,2017-10-14 11:26:36,2017-10-14,2017-10,2017-10-09/2017-10-15,1
5a1b60ae24c3cc0020a64d9e,1791295990903518,2017-10-14 11:26:23,2017-10-14,2017-10,2017-10-09/2017-10-15,1
5a1b60ae24c3cc0020a64d9f,1791295990903518,2017-10-13 22:02:11,2017-10-13,2017-10,2017-10-09/2017-10-15,1
5a1b60ae24c3cc0020a64da0,1791295990903518,2017-10-13 00:01:24,2017-10-13,2017-10,2017-10-09/2017-10-15,1
5a1b60ae24c3cc0020a64da1,1791295990903518,2017-10-09 12:45:37,2017-10-09,2017-10,2017-10-09/2017-10-15,1
5a1b60ae24c3cc0020a64da2,1791295990903518,2017-10-08 23:09:43,2017-10-08,2017-10,2017-10-02/2017-10-08,1
5a1b60ae24c3cc0020a64da3,1791295990903518,2017-10-08 11:51:49,2017-10-08,2017-10,2017-10-02/2017-10-08,1
5a1b60ae24c3cc0020a64da4,1791295990903518,2017-10-07 16:25:07,2017-10-07,2017-10,2017-10-02/2017-10-08,1
5a1b60ae24c3cc0020a64da5,1791295990903518,2017-10-07 04:53:10,2017-10-07,2017-10,2017-10-02/2017-10-08,1
5a1b60ae24c3cc0020a64da6,1791295990903518,2017-09-30 18:06:24,2017-09-30,2017-09,2017-09-25/2017-10-01,1
5a1b60ae24c3cc0020a64da7,1791295990903518,2017-09-30 14:51:46,2017-09-30,2017-09,2017-09-25/2017-10-01,1
5a1b60ae24c3cc0020a64da8,1791295990903518,2017-09-29 01:37:51,2017-09-29,2017-09,2017-09-25/2017-10-01,1
5a1b60ae24c3cc0020a64da9,1791295990903518,2017-09-29 01:37:45,2017-09-29,2017-09,2017-09-25/2017-10-01,1
5a1b60ae24c3cc0020a64daa,1791295990903518,2017-09-26 16:12:39,2017-09-26,2017-09,2017-09-25/2017-10-01,1
5a1b60ae24c3cc0020a64dab,1791295990903518,2017-09-24 14:49:10,2017-09-24,2017-09,2017-09-18/2017-09-24,1
5a1b60ae24c3cc0020a64dac,1791295990903518,2017-09-24 14:07:57,2017-09-24,2017-09,2017-09-18/2017-09-24,1
5a1b60ae24c3cc0020a64dad,1791295990903518,2017-09-21 18:48:45,2017-09-21,2017-09,2017-09-18/2017-09-24,1
5a1b60ae24c3cc0020a64dae,1791295990903518,2017-09-18 21:30:36,2017-09-18,2017-09,2017-09-18/2017-09-24,1
5a1b60ae24c3cc0020a64daf,1791295990903518,2017-09-18 19:03:43,2017-09-18,2017-09,2017-09-18/2017-09-24,1
5a1b60ae24c3cc0020a64db0,1791295990903518,2017-09-18 01:30:56,2017-09-18,2017-09,2017-09-18/2017-09-24,1
5a1b60ae24c3cc0020a64db1,1791295990903518,2017-09-17 16:47:07,2017-09-17,2017-09,2017-09-11/2017-09-17,1
5a1b60ae24c3cc0020a64db2,1791295990903518,2017-09-17 03:19:36,2017-09-17,2017-09,2017-09-11/2017-09-17,1
5a1b60ae24c3cc0020a64db3,1791295990903518,2017-09-14 19:18:02,2017-09-14,2017-09,2017-09-11/2017-09-17,1
5a1b60ae24c3cc0020a64db4,1791295990903518,2017-09-12 21:29:12,2017-09-12,2017-09,2017-09-11/2017-09-17,1
5a1b60ae24c3cc0020a64db5,1791295990903518,2017-09-09 18:42:08,2017-09-09,2017-09,2017-09-04/2017-09-10,1
5a1b60ae24c3cc0020a64db6,1791295990903518,2017-09-06 20:48:12,2017-09-06,2017-09,2017-09-04/2017-09-10,1
5a1b60ae24c3cc0020a64db7,1791295990903518,2017-09-05 15:01:36,2017-09-05,2017-09,2017-09-04/2017-09-10,1
5a1b60ae24c3cc0020a64db8,1791295990903518,2017-09-04 17:01:47,2017-09-04,2017-09,2017-09-04/2017-09-10,1
5a1b60ae24c3cc0020a64db9,1791295990903518,2017-09-01 14:05:26,2017-09-01,2017-09,2017-08-28/2017-09-03,1
5a1b60ae24c3cc0020a64dba,1791295990903518,2017-08-25 20:19:42,2017-08-25,2017-08,2017-08-21/2017-08-27,1
5a1b60ae24c3cc0020a64dbb,1791295990903518,2017-08-19 21:33:16,2017-08-19,2017-08,2017-08-14/2017-08-20,1
5a1b60ae24c3cc0020a64dbc,1791295990903518,2017-08-19 17:37:21,2017-08-19,2017-08,2017-08-14/2017-08-20,1
5a1b60ae24c3cc0020a64dbd,1791295990903518,2017-08-17 22:55:14,2017-08-17,2017-08,2017-08-14/2017-08-20,1
5a1b60ae24c3cc0020a64dbe,1791295990903518,2017-08-17 14:17:52,2017-08-17,2017-08,2017-08-14/2017-08-20,1
5a1b60ae24c3cc0020a64dbf,1791295990903518,2017-08-13 23:19:57,2017-08-13,2017-08,2017-08-07/2017-08-13,1
5a1b60ae24c3cc0020a64dc0,1791295990903518,2017-08-09 02:57:36,2017-08-09,2017-08,2017-08-07/2017-08-13,1
5a1b60ae24c3cc0020a64dc1,1791295990903518,2017-08-08 20:15:12,2017-08-08,2017-08,2017-08-07/2017-08-13,1
5a1b60ae24c3cc0020a64dc2,1791295990903518,2017-08-08 20:15:08,2017-08-08,2017-08,2017-08-07/2017-08-13,1
5a1b60ae24c3cc0020a64dc3,1791295990903518,2017-08-02 00:14:42,2017-08-02,2017-08,2017-07-31/2017-08-06,1
5a1b60ae24c3cc0020a64dc4,1791295990903518,2017-07-31 12:50:16,2017-07-31,2017-07,2017-07-31/2017-08-06,1
5a1b60ae24c3cc0020a64dc5,1791295990903518,2017-07-31 12:42:59,2017-07-31,2017-07,2017-07-31/2017-08-06,1
5a1b60ae24c3cc0020a64dc6,1791295990903518,2017-07-30 02:05:53,2017-07-30,2017-07,2017-07-24/2017-07-30,1
5a1b60ae24c3cc0020a64dc7,1791295990903518,2017-07-30 01:37:33,2017-07-30,2017-07,2017-07-24/2017-07-30,1
5a1b60ae24c3cc0020a64dc8,1791295990903518,2017-07-30 00:04:23,2017-07-30,2017-07,2017-07-24/2017-07-30,1
5a1b60ae24c3cc0020a64dc9,1791295990903518,2017-07-29 15:23:18,2017-07-29,2017-07,2017-07-24/2017-07-30,1
5a1b60ae24c3cc0020a64dca,1791295990903518,2017-07-29 13:36:35,2017-07-29,2017-07,2017-07-24/2017-07-30,1
5a1b60ae24c3cc0020a64dcc,1791295990903518,2017-07-27 13:58:08,2017-07-27,2017-07,2017-07-24/2017-07-30,1
5a1b60ae24c3cc0020a64dcd,1791295990903518,2017-07-25 19:17:13,2017-07-25,2017-07,2017-07-24/2017-07-30,1
5a1b60ae24c3cc0020a64dce,1791295990903518,2017-07-19 23:57:14,2017-07-19,2017-07,2017-07-17/2017-07-23,1
5a1b60ae24c3cc0020a64dcf,1791295990903518,2017-07-16 21:51:00,2017-07-16,2017-07,2017-07-10/2017-07-16,1
5a1b60ae24c3cc0020a64dd0,1791295990903518,2017-07-15 05:10:17,2017-07-15,2017-07,2017-07-10/2017-07-16,1
5a1b60ae24c3cc0020a64dd1,1791295990903518,2017-07-14 11:25:49,2017-07-14,2017-07,2017-07-10/2017-07-16,1
5a1b60ae24c3cc0020a64dd2,1791295990903518,2017-07-02 17:55:59,2017-07-02,2017-07,2017-06-26/2017-07-02,1
5a1b60ae24c3cc0020a64dd3,1791295990903518,2017-07-02 15:31:54,2017-07-02,2017-07,2017-06-26/2017-07-02,1
5a1b60ae24c3cc0020a64dd4,1791295990903518,2017-06-28 11:47:21,2017-06-28,2017-06,2017-06-26/2017-07-02,1
5a1b60ae24c3cc0020a64dd5,1791295990903518,2017-06-28 00:46:50,2017-06-28,2017-06,2017-06-26/2017-07-02,1
5a1b60ae24c3cc0020a64dd6,1791295990903518,2017-06-26 17:45:11,2017-06-26,2017-06,2017-06-26/2017-07-02,1
5a1b60ae24c3cc0020a64dd7,1791295990903518,2017-06-26 11:22:51,2017-06-26,2017-06,2017-06-26/2017-07-02,1
5a1b60ae24c3cc0020a64dd8,1791295990903518,2017-06-21 21:16:22,2017-06-21,2017-06,2017-06-19/2017-06-25,1
5a1b60ae24c3cc0020a64dd9,1791295990903518,2017-06-21 01:21:43,2017-06-21,2017-06,2017-06-19/2017-06-25,1
5a1b60ae24c3cc0020a64dda,1791295990903518,2017-06-20 20:49:30,2017-06-20,2017-06,2017-06-19/2017-06-25,1
5a1b60ae24c3cc0020a64ddb,1791295990903518,2017-06-20 03:57:59,2017-06-20,2017-06,2017-06-19/2017-06-25,1
5a1b60ae24c3cc0020a64ddc,1791295990903518,2017-06-19 22:46:59,2017-06-19,2017-06,2017-06-19/2017-06-25,1
5a1b60ae24c3cc0020a64ddd,1791295990903518,2017-06-19 21:14:22,2017-06-19,2017-06,2017-06-19/2017-06-25,1
5a1b60ae24c3cc0020a64dde,1791295990903518,2017-06-18 01:28:04,2017-06-18,2017-06,2017-06-12/2017-06-18,1
5a1b60ae24c3cc0020a64ddf,1791295990903518,2017-06-17 11:37:50,2017-06-17,2017-06,2017-06-12/2017-06-18,1
5a1b60ae24c3cc0020a64de0,1791295990903518,2017-06-17 01:18:10,2017-06-17,2017-06,2017-06-12/2017-06-18,1
5a1b60ae24c3cc0020a64de1,1791295990903518,2017-06-16 12:14:21,2017-06-16,2017-06,2017-06-12/2017-06-18,1
5a1b60ae24c3cc0020a64de2,1791295990903518,2017-06-16 14:44:33,2017-06-16,2017-06,2017-06-12/2017-06-18,1
5a1b60ae24c3cc0020a64de3,1791295990903518,2017-06-12 14:01:26,2017-06-12,2017-06,2017-06-12/2017-06-18,1
5a1b60ae24c3cc0020a64de4,1791295990903518,2017-06-12 00:50:11,2017-06-12,2017-06,2017-06-12/2017-06-18,1
5a1b60ae24c3cc0020a64de5,1791295990903518,2017-06-12 00:39:27,2017-06-12,2017-06,2017-06-12/2017-06-18,1
5a1b60ae24c3cc0020a64de6,1791295990903518,2017-06-11 15:04:21,2017-06-11,2017-06,2017-06-05/2017-06-11,1
5a1b60ae24c3cc0020a64de7,1791295990903518,2017-06-11 15:03:53,2017-06-11,2017-06,2017-06-05/2017-06-11,1
5a1b60ae24c3cc0020a64de8,1791295990903518,2017-06-11 00:08:54,2017-06-11,2017-06,2017-06-05/2017-06-11,1
5a1b60ae24c3cc0020a64de9,1791295990903518,2017-06-11 00:08:52,2017-06-11,2017-06,2017-06-05/2017-06-11,1
5a1b60ae24c3cc0020a64dea,1791295990903518,2017-06-06 01:46:50,2017-06-06,2017-06,2017-06-05/2017-06-11,1
5a1b60ae24c3cc0020a64deb,1791295990903518,2017-06-06 01:42:04,2017-06-06,2017-06,2017-06-05/2017-06-11,1
5a1b60ae24c3cc0020a64dec,1791295990903518,2017-06-04 14:33:14,2017-06-04,2017-06,2017-05-29/2017-06-04,1
5a1b60ae24c3cc0020a64ded,1791295990903518,2017-05-30 16:43:47,2017-05-30,2017-05,2017-05-29/2017-06-04,1
5a1b60ae24c3cc0020a64dee,1791295990903518,2017-05-30 04:10:17,2017-05-30,2017-05,2017-05-29/2017-06-04,1
5a1b60ae24c3cc0020a64def,1791295990903518,2017-05-30 03:43:32,2017-05-30,2017-05,2017-05-29/2017-06-04,1
5a1b60ae24c3cc0020a64df0,1791295990903518,2017-05-29 20:46:54,2017-05-29,2017-05,2017-05-29/2017-06-04,1
5a1b60ae24c3cc0020a64df1,1791295990903518,2017-05-29 05:33:22,2017-05-29,2017-05,2017-05-29/2017-06-04,1
5a1b60ae24c3cc0020a64df2,1791295990903518,2017-05-28 22:29:03,2017-05-28,2017-05,2017-05-22/2017-05-28,1
5a1b60ae24c3cc0020a64df3,1791295990903518,2017-05-28 22:29:02,2017-05-28,2017-05,2017-05-22/2017-05-28,1
5a1b60ae24c3cc0020a64df4,1791295990903518,2017-05-23 17:01:20,2017-05-23,2017-05,2017-05-22/2017-05-28,1
5a1b60ae24c3cc0020a64df5,1791295990903518,2017-05-23 16:55:26,2017-05-23,2017-05,2017-05-22/2017-05-28,1
5a1b60ae24c3cc0020a64df6,1791295990903518,2017-05-23 15:46:46,2017-05-23,2017-05,2017-05-22/2017-05-28,1
5a1b60ae24c3cc0020a64df7,1791295990903518,2017-05-23 15:46:37,2017-05-23,2017-05,2017-05-22/2017-05-28,1
5a1b60ae24c3cc0020a64df8,1791295990903518,2017-05-21 02:02:39,2017-05-21,2017-05,2017-05-15/2017-05-21,1
5a1b60ae24c3cc0020a64df9,1791295990903518,2017-05-19 14:41:11,2017-05-19,2017-05,2017-05-15/2017-05-21,1
5a1b60ae24c3cc0020a64dfa,1791295990903518,2017-05-17 20:01:00,2017-05-17,2017-05,2017-05-15/2017-05-21,1
5a1b60ae24c3cc0020a64dfb,1791295990903518,2017-05-16 14:57:53,2017-05-16,2017-05,2017-05-15/2017-05-21,1
5a1b60ae24c3cc0020a64dfc,1791295990903518,2017-05-16 13:19:05,2017-05-16,2017-05,2017-05-15/2017-05-21,1
5a1b60ae24c3cc0020a64dfd,1791295990903518,2017-05-16 13:05:59,2017-05-16,2017-05,2017-05-15/2017-05-21,1
5a1b60ae24c3cc0020a64dfe,1791295990903518,2017-05-16 12:41:18,2017-05-16,2017-05,2017-05-15/2017-05-21,1
5a1b60ae24c3cc0020a64dff,1791295990903518,2017-05-15 21:32:21,2017-05-15,2017-05,2017-05-15/2017-05-21,1
5a1b60ae24c3cc0020a64e00,1791295990903518,2017-05-13 23:16:51,2017-05-13,2017-05,2017-05-08/2017-05-14,1
5a1b60ae24c3cc0020a64e01,1791295990903518,2017-05-13 23:16:45,2017-05-13,2017-05,2017-05-08/2017-05-14,1
5a1b60ae24c3cc0020a64e02,1791295990903518,2017-05-13 23:16:37,2017-05-13,2017-05,2017-05-08/2017-05-14,1
5a1b60ae24c3cc0020a64e03,1791295990903518,2017-05-12 06:02:22,2017-05-12,2017-05,2017-05-08/2017-05-14,1
5a1b60ae24c3cc0020a64e04,1791295990903518,2017-05-11 08:03:22,2017-05-11,2017-05,2017-05-08/2017-05-14,1
5a1b60ae24c3cc0020a64e05,1791295990903518,2017-05-09 23:47:17,2017-05-09,2017-05,2017-05-08/2017-05-14,1
5a1b60ae24c3cc0020a64e06,1791295990903518,2017-05-09 21:34:01,2017-05-09,2017-05,2017-05-08/2017-05-14,1
5a1b60ae24c3cc0020a64e07,1791295990903518,2017-05-07 23:28:43,2017-05-07,2017-05,2017-05-01/2017-05-07,1
5a1b60ae24c3cc0020a64e08,1791295990903518,2017-05-07 21:23:49,2017-05-07,2017-05,2017-05-01/2017-05-07,1
5a1b60ae24c3cc0020a64e09,1791295990903518,2017-05-07 14:49:20,2017-05-07,2017-05,2017-05-01/2017-05-07,1
5a1b60ae24c3cc0020a64e0a,1791295990903518,2017-05-07 14:02:22,2017-05-07,2017-05,2017-05-01/2017-05-07,1
5a1b60ae24c3cc0020a64e0b,1791295990903518,2017-05-05 15:02:25,2017-05-05,2017-05,2017-05-01/2017-05-07,1
5a1b60ae24c3cc0020a64e0c,1791295990903518,2017-05-03 17:01:55,2017-05-03,2017-05,2017-05-01/2017-05-07,1
5a1b60ae24c3cc0020a64e0d,1791295990903518,2017-05-02 16:51:32,2017-05-02,2017-05,2017-05-01/2017-05-07,1
5a1b60ae24c3cc0020a64e0e,1791295990903518,2017-05-02 16:47:35,2017-05-02,2017-05,2017-05-01/2017-05-07,1
5a1b60ae24c3cc0020a64e0f,1791295990903518,2017-05-01 22:36:27,2017-05-01,2017-05,2017-05-01/2017-05-07,1
5a1b604224c3cc0020a63281,1592776377455709,2017-11-25 05:13:05,2017-11-25,2017-11,2017-11-20/2017-11-26,1
