id_usuario,data,num_posts
1457411227699416,2017-08-03,2
1457411227699416,2017-08-04,5
1457411227699416,2017-08-05,1
1457411227699416,2017-08-06,3
1457411227699416,2017-08-07,10
1457411227699416,2017-08-08,3
1457411227699416,2017-08-09,2
1457411227699416,2017-08-10,2
1457411227699416,2017-08-11,2
1457411227699416,2017-08-12,3
1457411227699416,2017-08-13,1
1457411227699416,2017-08-14,5
1457411227699416,2017-08-15,1
1457411227699416,2017-08-16,3
1457411227699416,2017-08-17,3
1457411227699416,2017-08-18,3
1457411227699416,2017-08-19,1
1457411227699416,2017-08-20,3
1457411227699416,2017-08-21,4
1457411227699416,2017-08-22,2
1457411227699416,2017-08-23,3
1457411227699416,2017-08-24,1
1457411227699416,2017-08-25,3
1457411227699416,2017-08-28,5
1457411227699416,2017-08-29,2
1457411227699416,2017-08-30,4
1457411227699416,2017-08-31,3
1457411227699416,2017-09-01,2
1457411227699416,2017-09-03,3
1457411227699416,2017-09-04,5
1457411227699416,2017-09-05,6
1457411227699416,2017-09-06,5
1457411227699416,2017-09-08,4
1457411227699416,2017-09-09,2
1457411227699416,2017-09-10,1
1457411227699416,2017-09-11,3
1457411227699416,2017-09-12,1
1457411227699416,2017-09-13,3
1457411227699416,2017-09-14,3
1457411227699416,2017-09-15,4
1457411227699416,2017-09-16,1
1457411227699416,2017-09-18,4
1457411227699416,2017-09-19,8
1457411227699416,2017-09-20,3
1457411227699416,2017-09-21,2
1457411227699416,2017-09-22,2
1457411227699416,2017-09-23,6
1457411227699416,2017-09-24,2
1457411227699416,2017-09-26,4
1457411227699416,2017-09-27,2
1457411227699416,2017-09-28,4
1457411227699416,2017-09-29,2
1457411227699416,2017-10-01,1
1457411227699416,2017-10-04,1
1457411227699416,2017-10-05,2
1457411227699416,2017-10-06,1
1457411227699416,2017-10-07,1
1457411227699416,2017-10-09,1
1457411227699416,2017-10-10,2
1457411227699416,2017-10-12,1
1457411227699416,2017-10-13,3
1457411227699416,2017-10-16,1
1457411227699416,2017-10-18,2
1457411227699416,2017-10-19,1
1457411227699416,2017-10-20,3
1457411227699416,2017-10-21,1
1457411227699416,2017-10-23,1
1457411227699416,2017-10-24,7
1457411227699416,2017-10-25,4
1457411227699416,2017-10-26,1
1457411227699416,2017-10-28,4
1457411227699416,2017-10-29,2
1457411227699416,2017-10-30,1
1457411227699416,2017-10-31,2
1457411227699416,2017-11-01,3
1457411227699416,2017-11-02,1
1457411227699416,2017-11-03,1
1457411227699416,2017-11-04,2
1457411227699416,2017-11-05,2
1457411227699416,2017-11-07,1
1457411227699416,2017-11-08,4
1457411227699416,2017-11-09,1
1474155432682501,2017-06-01,2
1474155432682501,2017-06-02,1
1474155432682501,2017-06-03,4
1474155432682501,2017-06-04,3
1474155432682501,2017-06-06,2
1474155432682501,2017-06-07,2
1474155432682501,2017-06-09,1
1474155432682501,2017-06-11,8
1474155432682501,2017-06-12,1
1474155432682501,2017-06-13,5
1474155432682501,2017-06-14,3
1474155432682501,2017-06-15,4
1474155432682501,2017-06-16,5
1474155432682501,2017-06-18,7
1474155432682501,2017-06-19,1
1474155432682501,2017-06-20,7
1474155432682501,2017-06-21,4
1474155432682501,2017-06-22,2
1474155432682501,2017-06-23,2
1474155432682501,2017-06-24,3
1474155432682501,2017-06-25,3
1474155432682501,2017-06-26,2
1474155432682501,2017-06-27,4
1474155432682501,2017-06-28,1
1474155432682501,2017-06-29,6
1474155432682501,2017-06-30,4
1474155432682501,2017-07-01,2
1474155432682501,2017-07-02,2
1474155432682501,2017-07-03,1
1474155432682501,2017-07-04,4
1474155432682501,2017-07-05,3
1474155432682501,2017-07-06,2
1474155432682501,2017-07-07,4
1474155432682501,2017-07-09,1
1474155432682501,2017-07-10,1
1474155432682501,2017-07-11,2
1474155432682501,2017-07-16,2
1474155432682501,2017-07-17,1
1474155432682501,2017-07-19,3
1474155432682501,2017-07-20,2
1474155432682501,2017-07-22,1
1474155432682501,2017-07-23,3
1474155432682501,2017-07-24,2
1474155432682501,2017-07-25,3
1474155432682501,2017-07-26,1
1474155432682501,2017-07-27,1
1474155432682501,2017-07-28,1
1474155432682501,2017-07-31,1
1474155432682501,2017-08-02,2
1474155432682501,2017-08-03,2
1474155432682501,2017-08-04,1
1474155432682501,2017-08-06,1
1474155432682501,2017-08-08,1
1474155432682501,2017-08-09,3
1474155432682501,2017-08-10,1
1474155432682501,2017-08-12,1
1474155432682501,2017-08-14,1
1474155432682501,2017-08-15,2
1474155432682501,2017-08-16,2
1474155432682501,2017-08-18,1
1474155432682501,2017-08-19,1
1474155432682501,2017-08-22,2
1474155432682501,2017-08-24,2
1474155432682501,2017-08-25,3
1474155432682501,2017-08-26,1
1474155432682501,2017-08-28,1
1474155432682501,2017-08-29,2
1474155432682501,2017-08-30,1
1474155432682501,2017-09-01,1
1474155432682501,2017-09-03,1
1474155432682501,2017-09-04,2
1474155432682501,2017-09-05,2
1474155432682501,2017-09-08,1
1474155432682501,2017-09-09,1
1474155432682501,2017-09-10,2
1474155432682501,2017-09-11,1
1474155432682501,2017-09-12,1
1474155432682501,2017-09-16,1
1474155432682501,2017-09-17,2
1474155432682501,2017-09-18,1
1474155432682501,2017-09-21,1
1474155432682501,2017-09-22,1
1474155432682501,2017-09-23,1
1474155432682501,2017-09-25,1
1474155432682501,2017-09-26,1
1474155432682501,2017-09-27,1
1474155432682501,2017-09-28,1
1474155432682501,2017-09-29,1
1474155432682501,2017-09-30,4
1474155432682501,2017-10-01,1
1474155432682501,2017-10-03,1
1474155432682501,2017-10-04,1
1474155432682501,2017-10-06,3
1474155432682501,2017-10-08,1
1474155432682501,2017-10-12,1
1474155432682501,2017-10-16,1
1474155432682501,2017-10-19,1
1474155432682501,2017-10-20,5
1474155432682501,2017-10-21,1
1474155432682501,2017-10-22,1
1474155432682501,2017-10-23,1
1474155432682501,2017-10-24,1
1474155432682501,2017-10-25,2
1474155432682501,2017-10-27,1
1474155432682501,2017-10-28,1
1474155432682501,2017-10-29,1
1474155432682501,2017-10-30,1
1474155432682501,2017-11-01,1
1474155432682501,2017-11-05,1
1474155432682501,2017-11-08,1
1474155432682501,2017-11-10,1
1474155432682501,2017-11-11,1
1474155432682501,2017-11-13,2
1474155432682501,2017-11-14,1
1474155432682501,2017-11-16,1
1474155432682501,2017-11-18,1
1474155432682501,2017-11-19,3
1474155432682501,2017-11-20,1
1474155432682501,2017-11-22,1
1474155432682501,2017-11-23,2
1474155432682501,2017-11-24,4
1474155432682501,2017-11-25,14
1474155432682501,2017-11-27,2
1474155432682501,2017-11-28,7
1474155432682501,2017-11-29,5
1474155432682501,2017-11-30,1
1486146538167125,2017-06-02,1
1486146538167125,2017-06-04,2
1486146538167125,2017-06-05,1
1486146538167125,2017-06-07,2
1486146538167125,2017-06-09,1
1486146538167125,2017-06-11,1
1486146538167125,2017-06-12,1
1486146538167125,2017-06-13,1
1486146538167125,2017-06-16,1
1486146538167125,2017-06-19,4
1486146538167125,2017-06-20,1
1486146538167125,2017-06-21,1
1486146538167125,2017-06-25,2
1486146538167125,2017-06-28,2
1486146538167125,2017-06-29,1
1486146538167125,2017-07-03,1
1486146538167125,2017-07-10,1
1486146538167125,2017-07-16,1
1486146538167125,2017-07-17,1
1486146538167125,2017-07-20,2
1486146538167125,2017-07-22,1
1486146538167125,2017-07-23,2
1486146538167125,2017-08-12,1
1486146538167125,2017-08-15,1
1486146538167125,2017-08-16,1
1486146538167125,2017-08-23,1
1486146538167125,2017-08-28,1
1486146538167125,2017-09-02,1
1486146538167125,2017-09-12,1
1486146538167125,2017-09-13,1
1486146538167125,2017-09-16,1
1486146538167125,2017-09-18,1
1486146538167125,2017-09-20,4
1486146538167125,2017-09-21,2
1486146538167125,2017-09-24,1
1486146538167125,2017-10-01,1
1486146538167125,2017-10-05,1
1486146538167125,2017-10-10,1
1486146538167125,2017-10-15,2
1486146538167125,2017-10-17,1
1486146538167125,2017-10-18,1
1486146538167125,2017-10-23,1
1486146538167125,2017-10-24,2
1486146538167125,2017-10-25,11
1486146538167125,2017-11-07,1
1486146538167125,2017-11-08,1
1486146538167125,2017-11-10,3
1486146538167125,2017-11-12,1
1486146538167125,2017-11-13,4
1486146538167125,2017-11-14,1
1486146538167125,2017-11-15,1
1486146538167125,2017-11-16,2
1486146538167125,2017-11-18,1
1486146538167125,2017-11-20,3
1486146538167125,2017-11-23,1
1486146538167125,2017-11-24,2
1486146538167125,2017-11-26,1
1486146538167125,2017-11-27,2
1486348074805772,2017-06-01,3
1486348074805772,2017-06-02,1
1486348074805772,2017-06-03,3
1486348074805772,2017-06-05,3
1486348074805772,2017-06-06,6
1486348074805772,2017-06-07,1
1486348074805772,2017-06-08,3
1486348074805772,2017-06-09,5
1486348074805772,2017-06-11,1
1486348074805772,2017-06-12,8
1486348074805772,2017-06-13,2
1486348074805772,2017-06-14,6
1486348074805772,2017-06-16,6
1486348074805772,2017-06-18,1
1486348074805772,2017-06-19,2
1486348074805772,2017-06-20,2
1486348074805772,2017-06-21,4
1486348074805772,2017-06-22,3
1486348074805772,2017-06-23,6
1486348074805772,2017-06-24,2
1486348074805772,2017-06-25,5
1486348074805772,2017-06-26,3
1486348074805772,2017-06-27,3
1486348074805772,2017-06-28,3
1486348074805772,2017-06-29,1
1486348074805772,2017-06-30,1
1486348074805772,2017-07-02,1
1486348074805772,2017-07-03,1
1486348074805772,2017-07-04,1
1486348074805772,2017-07-05,2
1486348074805772,2017-07-07,3
1486348074805772,2017-07-10,2
1486348074805772,2017-07-11,1
1486348074805772,2017-07-12,1
1486348074805772,2017-07-13,1
1486348074805772,2017-07-14,4
1486348074805772,2017-07-15,1
1486348074805772,2017-07-17,3
1486348074805772,2017-07-18,2
1486348074805772,2017-07-19,3
1486348074805772,2017-07-20,2
1486348074805772,2017-07-21,3
1486348074805772,2017-07-22,1
1486348074805772,2017-07-23,1
1486348074805772,2017-07-24,1
1486348074805772,2017-07-25,2
1486348074805772,2017-07-27,1
1486348074805772,2017-07-28,9
1486348074805772,2017-07-30,1
1486348074805772,2017-07-31,2
1486348074805772,2017-08-01,7
1486348074805772,2017-08-02,4
1486348074805772,2017-08-03,3
1486348074805772,2017-08-04,1
1486348074805772,2017-08-05,1
1486348074805772,2017-08-07,3
1486348074805772,2017-08-08,4
1486348074805772,2017-08-09,4
1486348074805772,2017-08-10,5
1486348074805772,2017-08-11,2
1486348074805772,2017-08-12,2
1486348074805772,2017-08-13,1
1486348074805772,2017-08-14,4
1486348074805772,2017-08-15,6
1486348074805772,2017-08-16,4
1486348074805772,2017-08-17,4
1486348074805772,2017-08-18,1
1486348074805772,2017-08-19,2
1486348074805772,2017-08-20,3
1486348074805772,2017-08-21,5
1486348074805772,2017-08-22,1
1486348074805772,2017-08-23,3
1486348074805772,2017-08-24,2
1486348074805772,2017-08-25,5
1486348074805772,2017-08-26,1
1486348074805772,2017-08-27,1
1486348074805772,2017-08-28,2
1486348074805772,2017-08-29,3
1486348074805772,2017-08-30,2
1486348074805772,2017-08-31,4
1486348074805772,2017-09-01,3
1486348074805772,2017-09-02,2
1486348074805772,2017-09-03,1
1486348074805772,2017-09-04,1
1486348074805772,2017-09-05,2
1486348074805772,2017-09-06,2
1486348074805772,2017-09-07,1
1486348074805772,2017-09-08,3
1486348074805772,2017-09-09,1
1486348074805772,2017-09-11,2
1486348074805772,2017-09-12,4
1486348074805772,2017-09-13,2
1486348074805772,2017-09-14,3
1486348074805772,2017-09-15,4
1486348074805772,2017-09-16,2
1486348074805772,2017-09-17,4
1486348074805772,2017-09-18,2
1486348074805772,2017-09-19,5
1486348074805772,2017-09-20,4
1486348074805772,2017-09-21,3
1486348074805772,2017-09-22,4
1486348074805772,2017-09-23,1
1486348074805772,2017-09-25,3
1486348074805772,2017-09-27,3
1486348074805772,2017-09-28,3
1486348074805772,2017-09-29,3
1486348074805772,2017-10-02,2
1486348074805772,2017-10-03,2
1486348074805772,2017-10-04,2
1486348074805772,2017-10-05,2
1486348074805772,2017-10-06,1
1486348074805772,2017-10-08,1
1486348074805772,2017-10-10,3
1486348074805772,2017-10-11,4
1486348074805772,2017-10-15,2
1486348074805772,2017-10-16,1
1486348074805772,2017-10-17,1
1486348074805772,2017-10-18,2
1486348074805772,2017-10-19,3
1486348074805772,2017-10-20,4
1486348074805772,2017-10-22,2
1486348074805772,2017-10-23,1
1486348074805772,2017-10-24,1
1486348074805772,2017-10-26,4
1486348074805772,2017-10-27,1
1486348074805772,2017-10-28,1
1486348074805772,2017-10-29,1
1486348074805772,2017-10-30,1
1486348074805772,2017-10-31,1
1486348074805772,2017-11-01,3
1486348074805772,2017-11-02,2
1486348074805772,2017-11-04,2
1486348074805772,2017-11-06,2
1486348074805772,2017-11-08,5
1486348074805772,2017-11-09,3
1486348074805772,2017-11-11,1
1486348074805772,2017-11-12,1
1486348074805772,2017-11-14,4
1486348074805772,2017-11-15,1
1486348074805772,2017-11-16,2
1486348074805772,2017-11-17,3
1486348074805772,2017-11-18,1
1486348074805772,2017-11-20,2
1486348074805772,2017-11-23,2
1486348074805772,2017-11-24,1
1486348074805772,2017-11-26,3
1486348074805772,2017-11-27,1
1486348074805772,2017-11-28,3
1486348074805772,2017-11-30,2
1490358514390143,2017-06-06,1
1490358514390143,2017-06-08,2
1490358514390143,2017-06-13,1
1490358514390143,2017-06-18,4
1490358514390143,2017-06-19,1
1490358514390143,2017-06-20,2
1490358514390143,2017-06-22,1
1490358514390143,2017-06-29,2
1490358514390143,2017-06-30,1
1490358514390143,2017-07-15,1
1490358514390143,2017-07-16,1
1490358514390143,2017-07-20,1
1490358514390143,2017-07-24,1
1490358514390143,2017-07-26,2
1490358514390143,2017-07-27,1
1490358514390143,2017-08-19,1
1490358514390143,2017-08-20,1
1490358514390143,2017-08-24,1
1490358514390143,2017-08-26,1
1490358514390143,2017-08-30,1
1490358514390143,2017-09-10,1
1490358514390143,2017-09-11,1
1490358514390143,2017-09-12,1
1490358514390143,2017-09-15,1
1490358514390143,2017-09-17,1
1490358514390143,2017-09-19,2
1490358514390143,2017-09-20,2
1490358514390143,2017-09-21,1
1490358514390143,2017-09-23,1
1490358514390143,2017-09-25,1
1490358514390143,2017-09-28,1
1490358514390143,2017-09-30,1
1490358514390143,2017-10-04,1
1490358514390143,2017-10-05,1
1490358514390143,2017-10-09,1
1490358514390143,2017-10-12,1
1490358514390143,2017-10-13,2
1490358514390143,2017-11-01,1
1490358514390143,2017-11-02,1
1490358514390143,2017-11-04,1
1490358514390143,2017-11-06,1
1490358514390143,2017-11-09,1
1492157617538982,2017-06-02,4
1492157617538982,2017-06-03,1
1492157617538982,2017-06-06,1
1492157617538982,2017-06-07,2
1492157617538982,2017-06-08,2
1492157617538982,2017-06-10,1
1492157617538982,2017-06-11,1
1492157617538982,2017-06-13,1
1492157617538982,2017-06-16,1
1492157617538982,2017-06-19,1
1492157617538982,2017-06-22,1
1492157617538982,2017-06-23,1
1492157617538982,2017-06-26,3
1492157617538982,2017-06-30,1
1492157617538982,2017-07-05,1
1492157617538982,2017-07-06,4
1492157617538982,2017-07-07,1
1492157617538982,2017-07-09,1
1492157617538982,2017-07-12,2
1492157617538982,2017-07-13,1
1492157617538982,2017-07-14,1
1492157617538982,2017-07-16,2
1492157617538982,2017-07-17,5
1492157617538982,2017-07-19,2
1492157617538982,2017-07-20,1
1492157617538982,2017-07-21,3
1492157617538982,2017-07-25,1
1492157617538982,2017-07-26,1
1492157617538982,2017-07-27,1
1492157617538982,2017-07-30,3
1492157617538982,2017-07-31,1
1492157617538982,2017-08-01,4
1492157617538982,2017-08-03,1
1492157617538982,2017-08-04,1
1492157617538982,2017-08-08,1
1492157617538982,2017-08-10,2
1492157617538982,2017-08-11,1
1492157617538982,2017-08-13,1
1492157617538982,2017-08-16,2
1492157617538982,2017-08-21,1
1492157617538982,2017-08-22,1
1492157617538982,2017-08-23,1
1492157617538982,2017-08-24,1
1492157617538982,2017-08-28,2
1492157617538982,2017-08-29,3
1492157617538982,2017-08-30,5
1492157617538982,2017-09-17,1
1492157617538982,2017-09-18,2
1492157617538982,2017-09-19,1
1492157617538982,2017-09-20,1
1492157617538982,2017-09-21,2
1492157617538982,2017-09-22,2
1492157617538982,2017-09-24,1
1492157617538982,2017-09-25,1
1492157617538982,2017-09-26,1
1492157617538982,2017-09-29,2
1492157617538982,2017-10-02,1
1492157617538982,2017-10-03,1
1492157617538982,2017-10-04,1
1492157617538982,2017-10-06,1
1492157617538982,2017-10-10,2
1492157617538982,2017-10-11,1
1492157617538982,2017-10-12,2
1492157617538982,2017-10-13,1
1492157617538982,2017-10-14,2
1492157617538982,2017-10-16,1
1492157617538982,2017-10-17,3
1492157617538982,2017-10-18,3
1492157617538982,2017-10-20,1
1492157617538982,2017-10-22,2
1492157617538982,2017-10-23,2
1492157617538982,2017-10-25,2
1492157617538982,2017-10-26,3
1492157617538982,2017-10-30,1
1492157617538982,2017-10-31,1
1492157617538982,2017-11-01,1
1492157617538982,2017-11-06,2
1492157617538982,2017-11-08,3
1502169689831039,2017-06-03,2
1502169689831039,2017-06-04,1
1502169689831039,2017-06-05,1
1502169689831039,2017-06-06,1
1502169689831039,2017-06-11,1
1502169689831039,2017-06-14,1
1502169689831039,2017-06-17,1
1502169689831039,2017-06-26,1
1502169689831039,2017-06-27,1
1502169689831039,2017-06-29,2
1502169689831039,2017-07-01,2
1502169689831039,2017-07-03,2
1502169689831039,2017-07-04,4
1502169689831039,2017-07-05,1
1502169689831039,2017-07-06,1
1502169689831039,2017-07-07,1
1502169689831039,2017-07-08,1
1502169689831039,2017-07-09,2
1502169689831039,2017-07-11,1
1502169689831039,2017-07-16,2
1502169689831039,2017-07-18,2
1502169689831039,2017-07-19,2
1502169689831039,2017-07-20,1
1502169689831039,2017-07-22,1
1502169689831039,2017-07-25,2
1502169689831039,2017-07-27,2
1502169689831039,2017-07-28,1
1502169689831039,2017-07-29,2
1502169689831039,2017-07-30,4
1502169689831039,2017-07-31,1
1502169689831039,2017-08-01,3
1502169689831039,2017-08-05,1
1502169689831039,2017-08-07,2
1502169689831039,2017-08-08,1
1502169689831039,2017-08-10,1
1502169689831039,2017-08-12,1
1502169689831039,2017-08-13,1
1502169689831039,2017-08-15,1
1502169689831039,2017-08-17,1
1502169689831039,2017-08-19,2
1502169689831039,2017-08-20,3
1502169689831039,2017-08-21,2
1502169689831039,2017-08-22,4
1502169689831039,2017-08-23,1
1502169689831039,2017-08-25,1
1502169689831039,2017-08-27,2
1502169689831039,2017-08-28,3
1502169689831039,2017-08-30,1
1502169689831039,2017-09-01,2
1502169689831039,2017-09-03,1
1502169689831039,2017-09-06,1
1502169689831039,2017-09-08,1
1502169689831039,2017-09-09,1
1502169689831039,2017-09-10,1
1502169689831039,2017-09-11,1
1502169689831039,2017-09-14,1
1502169689831039,2017-09-16,1
1502169689831039,2017-09-17,1
1502169689831039,2017-09-19,1
1502169689831039,2017-09-25,1
1502169689831039,2017-09-26,1
1502169689831039,2017-09-30,1
1502169689831039,2017-10-04,1
1502169689831039,2017-10-06,1
1502169689831039,2017-10-07,1
1502169689831039,2017-10-08,2
1502169689831039,2017-10-10,1
1502169689831039,2017-10-12,2
1502169689831039,2017-10-17,2
1502169689831039,2017-10-18,1
1502169689831039,2017-10-20,1
1502169689831039,2017-10-22,1
1502169689831039,2017-10-23,2
1502169689831039,2017-10-24,1
1502169689831039,2017-10-25,1
1502169689831039,2017-10-28,3
1502169689831039,2017-11-01,3
1502169689831039,2017-11-02,1
1502169689831039,2017-11-05,2
1502378776518622,2017-06-02,1
1502378776518622,2017-06-03,2
1502378776518622,2017-06-04,2
1502378776518622,2017-06-05,6
1502378776518622,2017-06-06,3
1502378776518622,2017-06-08,1
1502378776518622,2017-06-09,2
1502378776518622,2017-06-10,1
1502378776518622,2017-06-11,6
1502378776518622,2017-06-12,1
1502378776518622,2017-06-13,5
1502378776518622,2017-06-14,5
1502378776518622,2017-06-15,1
1502378776518622,2017-06-19,5
1502378776518622,2017-06-20,1
1502378776518622,2017-06-23,2
1502378776518622,2017-06-24,5
1502378776518622,2017-06-25,1
1502378776518622,2017-06-26,1
1502378776518622,2017-06-27,1
1502378776518622,2017-06-28,4
1502378776518622,2017-06-29,9
1502378776518622,2017-06-30,7
1502378776518622,2017-07-01,1
1502378776518622,2017-07-03,2
1502378776518622,2017-07-04,4
1502378776518622,2017-07-05,1
1502378776518622,2017-07-06,3
1502378776518622,2017-07-07,5
1502378776518622,2017-07-08,3
1502378776518622,2017-07-09,3
1502378776518622,2017-07-10,2
1502378776518622,2017-07-11,8
1502378776518622,2017-07-12,5
1502378776518622,2017-07-14,2
1502378776518622,2017-07-15,4
1502378776518622,2017-07-16,2
1502378776518622,2017-07-17,2
1502378776518622,2017-07-18,5
1502378776518622,2017-07-19,4
1502378776518622,2017-07-20,4
1502378776518622,2017-07-21,4
1502378776518622,2017-07-22,6
1502378776518622,2017-07-23,1
1502378776518622,2017-07-24,4
1502378776518622,2017-07-25,1
1502378776518622,2017-07-27,4
1502378776518622,2017-07-28,1
1502378776518622,2017-07-29,3
1502378776518622,2017-07-30,3
1502378776518622,2017-07-31,7
1502378776518622,2017-08-01,1
1502378776518622,2017-08-02,2
1502378776518622,2017-08-03,1
1502378776518622,2017-08-05,4
1502378776518622,2017-08-06,4
1502378776518622,2017-08-07,2
1502378776518622,2017-08-08,6
1502378776518622,2017-08-09,4
1502378776518622,2017-08-10,4
1502378776518622,2017-08-12,4
1502378776518622,2017-08-13,8
1502378776518622,2017-08-14,2
1502378776518622,2017-08-16,5
1502378776518622,2017-08-17,3
1502378776518622,2017-08-19,5
1502378776518622,2017-08-20,1
1502378776518622,2017-08-22,2
1502378776518622,2017-08-23,3
1502378776518622,2017-08-24,2
1502378776518622,2017-08-25,7
1502378776518622,2017-08-26,2
1502378776518622,2017-08-28,5
1502378776518622,2017-08-29,1
1502378776518622,2017-08-30,4
1502378776518622,2017-08-31,3
1502378776518622,2017-09-01,3
1502378776518622,2017-09-02,5
1502378776518622,2017-09-03,3
1502378776518622,2017-09-08,2
1502378776518622,2017-09-09,1
1502378776518622,2017-09-11,2
1502378776518622,2017-09-14,2
1502378776518622,2017-09-15,1
1502378776518622,2017-09-17,1
1502378776518622,2017-09-18,1
1502378776518622,2017-09-22,1
1502378776518622,2017-09-26,3
1502378776518622,2017-09-27,2
1502378776518622,2017-09-28,1
1502378776518622,2017-10-02,1
1502378776518622,2017-10-06,1
1502378776518622,2017-10-14,1
1502378776518622,2017-10-21,2
1502378776518622,2017-10-22,1
1502378776518622,2017-10-24,3
1502378776518622,2017-10-25,1
1502378776518622,2017-10-27,3
1502378776518622,2017-10-28,7
1502378776518622,2017-10-30,1
1502378776518622,2017-10-31,7
1502378776518622,2017-11-01,6
1502378776518622,2017-11-02,3
1502378776518622,2017-11-03,1
1502378776518622,2017-11-04,3
1502378776518622,2017-11-06,3
1502378776518622,2017-11-07,13
1502378776518622,2017-11-09,7
1502378776518622,2017-11-10,7
1502378776518622,2017-11-12,3
1502378776518622,2017-11-13,11
1502378776518622,2017-11-14,11
1502378776518622,2017-11-15,9
1502378776518622,2017-11-16,4
1502378776518622,2017-11-17,4
1502378776518622,2017-11-18,1
1502378776518622,2017-11-19,3
1502378776518622,2017-11-20,7
1502378776518622,2017-11-21,1
1502378776518622,2017-11-22,2
1502378776518622,2017-11-23,5
1502378776518622,2017-11-24,5
1502378776518622,2017-11-25,2
1502378776518622,2017-11-26,1
1502378776518622,2017-11-27,7
1502378776518622,2017-11-28,7
1502378776518622,2017-11-29,6
1502378776518622,2017-11-30,6
1502634726523802,2017-06-10,1
1502634726523802,2017-06-11,1
1502634726523802,2017-06-16,1
1502634726523802,2017-06-19,1
1502634726523802,2017-06-20,2
1502634726523802,2017-06-26,1
1502634726523802,2017-06-27,1
1502634726523802,2017-06-28,2
1502634726523802,2017-06-29,1
1502634726523802,2017-07-05,1
1502634726523802,2017-07-08,1
1502634726523802,2017-07-21,1
1502634726523802,2017-07-23,1
1502634726523802,2017-07-28,1
1502634726523802,2017-07-31,1
1502634726523802,2017-08-01,1
1502634726523802,2017-08-04,1
1502634726523802,2017-08-11,1
1502634726523802,2017-08-12,1
1502634726523802,2017-08-13,3
1502634726523802,2017-08-14,1
1502634726523802,2017-08-16,1
1502634726523802,2017-08-18,1
1502634726523802,2017-08-26,1
1502634726523802,2017-08-30,1
1502634726523802,2017-09-02,2
1502634726523802,2017-09-03,1
1502634726523802,2017-09-10,1
1502634726523802,2017-09-14,1
1502634726523802,2017-09-15,2
1502634726523802,2017-09-23,1
1502634726523802,2017-09-28,1
1502634726523802,2017-09-29,1
1502634726523802,2017-10-04,1
1502634726523802,2017-10-06,1
1502634726523802,2017-10-09,1
1502634726523802,2017-10-13,1
1502634726523802,2017-10-14,1
1502634726523802,2017-11-01,1
1502634726523802,2017-11-02,1
1502634726523802,2017-11-07,2
1502634726523802,2017-11-12,1
1502634726523802,2017-11-13,2
1502634726523802,2017-11-26,2
1502634726523802,2017-11-30,2
1505262262895441,2017-06-02,2
1505262262895441,2017-06-03,8
1505262262895441,2017-06-04,2
1505262262895441,2017-06-05,4
1505262262895441,2017-06-07,2
1505262262895441,2017-06-13,2
1505262262895441,2017-06-16,4
1505262262895441,2017-06-17,2
1505262262895441,2017-06-18,2
1505262262895441,2017-06-23,8
1505262262895441,2017-06-25,2
1505262262895441,2017-06-26,4
1505262262895441,2017-06-27,2
1505262262895441,2017-06-28,2
1505262262895441,2017-06-29,6
1505262262895441,2017-06-30,8
1505262262895441,2017-07-03,6
1505262262895441,2017-07-04,2
1505262262895441,2017-07-05,4
1505262262895441,2017-07-07,4
1505262262895441,2017-07-08,6
1505262262895441,2017-07-09,16
1505262262895441,2017-07-10,10
1505262262895441,2017-07-11,12
1505262262895441,2017-07-13,18
1505262262895441,2017-07-14,6
1505262262895441,2017-07-15,8
1505262262895441,2017-07-16,2
1505262262895441,2017-07-17,12
1505262262895441,2017-07-18,6
1505262262895441,2017-07-19,8
1505262262895441,2017-07-20,16
1505262262895441,2017-07-21,42
1505262262895441,2017-07-22,4
1505262262895441,2017-07-23,8
1505262262895441,2017-07-25,10
1505262262895441,2017-07-26,10
1505262262895441,2017-07-27,2
1505262262895441,2017-07-28,2
1505262262895441,2017-07-29,34
1505262262895441,2017-07-30,14
1505262262895441,2017-07-31,4
1505262262895441,2017-08-01,6
1505262262895441,2017-08-02,6
1505262262895441,2017-08-03,4
1505262262895441,2017-08-07,2
1505262262895441,2017-08-08,2
1505262262895441,2017-08-10,4
1505262262895441,2017-08-11,4
1505262262895441,2017-08-12,10
1505262262895441,2017-08-13,8
1505262262895441,2017-08-14,2
1505262262895441,2017-08-15,2
1505262262895441,2017-08-16,2
1505262262895441,2017-08-17,6
1505262262895441,2017-08-18,4
1505262262895441,2017-08-19,10
1505262262895441,2017-08-21,2
1505262262895441,2017-08-25,2
1505262262895441,2017-08-30,2
1505262262895441,2017-08-31,4
1505262262895441,2017-09-01,16
1505262262895441,2017-09-02,2
1505262262895441,2017-09-03,4
1505262262895441,2017-09-04,2
1505262262895441,2017-09-05,4
1505262262895441,2017-09-08,2
1505262262895441,2017-09-09,2
1505262262895441,2017-09-10,14
1505262262895441,2017-09-12,2
1505262262895441,2017-09-13,8
1505262262895441,2017-09-15,4
1505262262895441,2017-09-18,2
1505262262895441,2017-09-19,2
1505262262895441,2017-09-21,4
1505262262895441,2017-09-22,2
1505262262895441,2017-09-27,4
1505262262895441,2017-09-28,6
1505262262895441,2017-09-29,4
1505262262895441,2017-09-30,2
1505262262895441,2017-10-03,2
1505262262895441,2017-10-06,2
1505262262895441,2017-10-09,4
1505262262895441,2017-10-10,2
1505262262895441,2017-10-14,4
1505262262895441,2017-10-15,2
1505262262895441,2017-10-19,2
